"date","hour","°­¼ö·®"
2019-08-24,14,0.348387096774194
2019-08-24,15,0.34758064516129
2019-08-24,16,0.346774193548387
2019-08-24,17,0.345967741935484
2019-08-24,18,0.345161290322581
2019-08-24,19,0.344354838709677
2019-08-24,20,0.343548387096774
2019-08-24,21,0.342741935483871
2019-08-24,22,0.341935483870968
2019-08-24,23,0.341129032258065
2019-08-25,0,0.340322580645161
2019-08-25,1,0.339516129032258
2019-08-25,2,0.338709677419355
2019-08-25,3,0.337903225806452
2019-08-25,4,0.337096774193548
2019-08-25,5,0.336290322580645
2019-08-25,6,0.335483870967742
2019-08-25,7,0.334677419354839
2019-08-25,8,0.333870967741935
2019-08-25,9,0.333064516129032
2019-08-25,10,0.332258064516129
2019-08-25,11,0.331451612903226
2019-08-25,12,0.330645161290323
2019-08-25,13,0.329838709677419
2019-08-25,14,0.329032258064516
2019-08-25,15,0.328225806451613
2019-08-25,16,0.32741935483871
2019-08-25,17,0.326612903225806
2019-08-25,18,0.325806451612903
2019-08-25,19,0.325
2019-08-25,20,0.324193548387097
2019-08-25,21,0.323387096774194
2019-08-25,22,0.32258064516129
2019-08-25,23,0.321774193548387
2019-08-26,0,0.320967741935484
2019-08-26,1,0.320161290322581
2019-08-26,2,0.319354838709677
2019-08-26,3,0.318548387096774
2019-08-26,4,0.317741935483871
2019-08-26,5,0.316935483870968
2019-08-26,6,0.316129032258064
2019-08-26,7,0.315322580645161
2019-08-26,8,0.314516129032258
2019-08-26,9,0.313709677419355
2019-08-26,10,0.312903225806452
2019-08-26,11,0.312096774193548
2019-08-26,12,0.311290322580645
2019-08-26,13,0.310483870967742
2019-08-26,14,0.309677419354839
2019-08-26,15,0.308870967741935
2019-08-26,16,0.308064516129032
2019-08-26,17,0.307258064516129
2019-08-26,18,0.306451612903226
2019-08-26,19,0.305645161290323
2019-08-26,20,0.304838709677419
2019-08-26,21,0.304032258064516
2019-08-26,22,0.303225806451613
2019-08-26,23,0.30241935483871
2019-08-27,0,0.301612903225806
2019-08-27,1,0.300806451612903
2019-08-27,2,0.3
2019-08-27,3,0.2
2019-08-27,4,0
2019-08-27,5,15.9
2019-08-27,6,3
2019-08-27,7,0.6
2019-08-27,8,0
2019-08-27,9,0.4
2019-08-27,10,0.8
2019-08-27,11,1.2
2019-08-27,12,1.6
2019-08-27,13,2
2019-08-27,14,2.4
2019-08-27,15,2.8
2019-08-27,16,3.2
2019-08-27,17,3.6
2019-08-27,18,4
2019-08-27,19,4.4
2019-08-27,20,4.8
2019-08-27,21,5.2
2019-08-27,22,5.6
2019-08-27,23,6
2019-08-28,0,6.4
2019-08-28,1,6.8
2019-08-28,2,7.2
2019-08-28,3,7.6
2019-08-28,4,8
2019-08-28,5,8.4
2019-08-28,6,8.8
2019-08-28,7,9.2
2019-08-28,8,9.6
2019-08-28,9,10
2019-08-28,10,10.4
2019-08-28,11,10.8
2019-08-28,12,11.2
2019-08-28,13,11.6
2019-08-28,14,12
2019-08-28,15,12.4
2019-08-28,16,12.8
2019-08-28,17,13.2
2019-08-28,18,13.6
2019-08-28,19,14
2019-08-28,20,14.4
2019-08-28,21,14.8
2019-08-28,22,15.2
2019-08-28,23,15.6
2019-08-29,0,16
2019-08-29,1,16.4
2019-08-29,2,16.8
2019-08-29,3,17.2
2019-08-29,4,17.6
2019-08-29,5,18
2019-08-29,6,18.4
2019-08-29,7,18.8
2019-08-29,8,19.2
2019-08-29,9,19.6
2019-08-29,10,20
2019-08-29,11,20.4
2019-08-29,12,14.6
2019-08-29,13,1
2019-08-29,14,0.7
2019-08-29,15,0.6
2019-08-29,16,0.5
2019-08-29,17,0.4
2019-08-29,18,0.3
2019-08-29,19,0.2
2019-08-29,20,0
2019-08-29,21,0
2019-08-29,22,0
2019-08-29,23,0
2019-08-30,0,0
2019-08-30,1,0
2019-08-30,2,0
2019-08-30,3,0
2019-08-30,4,0
2019-08-30,5,0
2019-08-30,6,0
2019-08-30,7,0.0181818181818182
2019-08-30,8,0.0363636363636364
2019-08-30,9,0.0545454545454545
2019-08-30,10,0.0727272727272727
2019-08-30,11,0.0909090909090909
2019-08-30,12,0.109090909090909
2019-08-30,13,0.127272727272727
2019-08-30,14,0.145454545454545
2019-08-30,15,0.163636363636364
2019-08-30,16,0.181818181818182
2019-08-30,17,0.2
2019-08-30,18,0
2019-08-30,19,0
2019-08-30,20,0
2019-08-30,21,0
2019-08-30,22,0
2019-08-30,23,0
2019-08-31,0,0
2019-08-31,1,0
2019-08-31,2,0
2019-08-31,3,0
2019-08-31,4,0
2019-08-31,5,0
2019-08-31,6,0
2019-08-31,7,0
2019-08-31,8,0
2019-08-31,9,0
2019-08-31,10,0
2019-08-31,11,0
2019-08-31,12,0
2019-08-31,13,0
2019-08-31,14,0
2019-08-31,15,0
2019-08-31,16,0
2019-08-31,17,0
2019-08-31,18,0
2019-08-31,19,0
2019-08-31,20,0
2019-08-31,21,0
2019-08-31,22,0
2019-08-31,23,0
2019-09-01,0,0
2019-09-01,1,0
2019-09-01,2,0
2019-09-01,3,0
2019-09-01,4,0
2019-09-01,5,0
2019-09-01,6,0
2019-09-01,7,0
2019-09-01,8,0
2019-09-01,9,0
2019-09-01,10,0
2019-09-01,11,0
2019-09-01,12,0
2019-09-01,13,0
2019-09-01,14,0
2019-09-01,15,0
2019-09-01,16,0
2019-09-01,17,0
2019-09-01,18,0
2019-09-01,19,0
2019-09-01,20,0
2019-09-01,21,0
2019-09-01,22,0
2019-09-01,23,0
2019-09-02,0,0
2019-09-02,1,0
2019-09-02,2,0
2019-09-02,3,0
2019-09-02,4,0
2019-09-02,5,0
2019-09-02,6,0
2019-09-02,7,0
2019-09-02,8,0
2019-09-02,9,0
2019-09-02,10,0
2019-09-02,11,0
2019-09-02,12,0
2019-09-02,13,0
2019-09-02,14,0
2019-09-02,15,0
2019-09-02,16,0
2019-09-02,17,0
2019-09-02,18,0
2019-09-02,19,0
2019-09-02,20,0
2019-09-02,21,0
2019-09-02,22,0
2019-09-02,23,0
2019-09-03,0,0
2019-09-03,1,0
2019-09-03,2,0
2019-09-03,3,0
2019-09-03,4,0
2019-09-03,5,0
2019-09-03,6,0
2019-09-03,7,0
2019-09-03,8,0
2019-09-03,9,0
2019-09-03,10,0
2019-09-03,11,0
2019-09-03,12,0
2019-09-03,13,0
2019-09-03,14,0
2019-09-03,15,0
2019-09-03,16,0
2019-09-03,17,0
2019-09-03,18,0
2019-09-03,19,0
2019-09-03,20,0
2019-09-03,21,0
2019-09-03,22,0
2019-09-03,23,0
2019-09-04,0,0
2019-09-04,1,0
2019-09-04,2,0
2019-09-04,3,0
2019-09-04,4,0
2019-09-04,5,0.133333333333333
2019-09-04,6,0.266666666666667
2019-09-04,7,0.4
2019-09-04,8,0.7
2019-09-04,9,0.7
2019-09-04,10,1.4
2019-09-04,11,2.6
2019-09-04,12,4
2019-09-04,13,2.1
2019-09-04,14,0.5
2019-09-04,15,1.7
2019-09-04,16,0.1
2019-09-04,17,0.05
2019-09-04,18,0
2019-09-04,19,6.8
2019-09-04,20,1.7
2019-09-04,21,1.51111111111111
2019-09-04,22,1.32222222222222
2019-09-04,23,1.13333333333333
2019-09-05,0,0.944444444444444
2019-09-05,1,0.755555555555556
2019-09-05,2,0.566666666666667
2019-09-05,3,0.377777777777778
2019-09-05,4,0.188888888888889
2019-09-05,5,0
2019-09-05,6,0.2
2019-09-05,7,0.5
2019-09-05,8,0.1
2019-09-05,9,0.2
2019-09-05,10,0.15
2019-09-05,11,0.1
2019-09-05,12,0.05
2019-09-05,13,0
2019-09-05,14,9.6
2019-09-05,15,16.3
2019-09-05,16,3.4
2019-09-05,17,5
2019-09-05,18,1.1
2019-09-05,19,0
2019-09-05,20,0
2019-09-05,21,0
2019-09-05,22,0
2019-09-05,23,0
2019-09-06,0,0
2019-09-06,1,0
2019-09-06,2,0
2019-09-06,3,0
2019-09-06,4,0
2019-09-06,5,0
2019-09-06,6,0.0133333333333333
2019-09-06,7,0.0266666666666667
2019-09-06,8,0.04
2019-09-06,9,0.0533333333333333
2019-09-06,10,0.0666666666666667
2019-09-06,11,0.08
2019-09-06,12,0.0933333333333333
2019-09-06,13,0.106666666666667
2019-09-06,14,0.12
2019-09-06,15,0.133333333333333
2019-09-06,16,0.146666666666667
2019-09-06,17,0.16
2019-09-06,18,0.173333333333333
2019-09-06,19,0.186666666666667
2019-09-06,20,0.2
2019-09-06,21,0.1
2019-09-06,22,2
2019-09-06,23,0.1
2019-09-07,0,0
2019-09-07,1,0.1
2019-09-07,2,0
2019-09-07,3,0.1
2019-09-07,4,0.3
2019-09-07,5,0
2019-09-07,6,0
2019-09-07,7,0
2019-09-07,8,0
2019-09-07,9,0
2019-09-07,10,0
2019-09-07,11,0
2019-09-07,12,0.1
2019-09-07,13,0.3
2019-09-07,14,0
2019-09-07,15,0
2019-09-07,16,0.6
2019-09-07,17,0
2019-09-07,18,0.4
2019-09-07,19,0.5
2019-09-07,20,0.1
2019-09-07,21,0.2
2019-09-07,22,0
2019-09-07,23,0
2019-09-08,0,0.1
2019-09-08,1,0
2019-09-08,2,0
2019-09-08,3,0
2019-09-08,4,0
2019-09-08,5,0
2019-09-08,6,0
2019-09-08,7,0
2019-09-08,8,0
2019-09-08,9,0
2019-09-08,10,0
2019-09-08,11,0
2019-09-08,12,0
2019-09-08,13,0
2019-09-08,14,0
2019-09-08,15,0
2019-09-08,16,0
2019-09-08,17,0
2019-09-08,18,0
2019-09-08,19,0
2019-09-08,20,0
2019-09-08,21,0
2019-09-08,22,0
2019-09-08,23,0
2019-09-09,0,0
2019-09-09,1,0
2019-09-09,2,0
2019-09-09,3,0
2019-09-09,4,0
2019-09-09,5,0
2019-09-09,6,0
2019-09-09,7,0
2019-09-09,8,0
2019-09-09,9,0
2019-09-09,10,0
2019-09-09,11,0
2019-09-09,12,0
2019-09-09,13,0
2019-09-09,14,0
2019-09-09,15,0
2019-09-09,16,0
2019-09-09,17,0
2019-09-09,18,0
2019-09-09,19,0
2019-09-09,20,0
2019-09-09,21,0
2019-09-09,22,0
2019-09-09,23,0
2019-09-10,0,0
2019-09-10,1,0
2019-09-10,2,0.3
2019-09-10,3,1.9
2019-09-10,4,5.3
2019-09-10,5,9.6
2019-09-10,6,10.2
2019-09-10,7,4.8
2019-09-10,8,0.2
2019-09-10,9,0
2019-09-10,10,0.3
2019-09-10,11,0.233333333333333
2019-09-10,12,0.166666666666667
2019-09-10,13,0.1
2019-09-10,14,0.7
2019-09-10,15,4.3
2019-09-10,16,0
2019-09-10,17,7.2
2019-09-10,18,4.9
2019-09-10,19,0.7
2019-09-10,20,1.6
2019-09-10,21,0.3
2019-09-10,22,7.7
2019-09-10,23,2.5
2019-09-11,0,0.6
2019-09-11,1,2.2
2019-09-11,2,2
2019-09-11,3,2.3
2019-09-11,4,0.9
2019-09-11,5,0.1
2019-09-11,6,0
2019-09-11,7,0.1
2019-09-11,8,0.096551724137931
2019-09-11,9,0.0931034482758621
2019-09-11,10,0.0896551724137931
2019-09-11,11,0.0862068965517241
2019-09-11,12,0.0827586206896552
2019-09-11,13,0.0793103448275862
2019-09-11,14,0.0758620689655172
2019-09-11,15,0.0724137931034483
2019-09-11,16,0.0689655172413793
2019-09-11,17,0.0655172413793103
2019-09-11,18,0.0620689655172414
2019-09-11,19,0.0586206896551724
2019-09-11,20,0.0551724137931034
2019-09-11,21,0.0517241379310345
2019-09-11,22,0.0482758620689655
2019-09-11,23,0.0448275862068966
2019-09-12,0,0.0413793103448276
2019-09-12,1,0.0379310344827586
2019-09-12,2,0.0344827586206897
2019-09-12,3,0.0310344827586207
2019-09-12,4,0.0275862068965517
2019-09-12,5,0.0241379310344828
2019-09-12,6,0.0206896551724138
2019-09-12,7,0.0172413793103448
2019-09-12,8,0.0137931034482759
2019-09-12,9,0.0103448275862069
2019-09-12,10,0.00689655172413793
2019-09-12,11,0.00344827586206896
2019-09-12,12,0
2019-09-12,13,0
2019-09-12,14,0
2019-09-12,15,0
2019-09-12,16,0
2019-09-12,17,0.2
2019-09-12,18,0.6
2019-09-12,19,1.1
2019-09-12,20,0.3
2019-09-12,21,0.7
2019-09-12,22,0.5
2019-09-12,23,0.5
2019-09-13,0,0
2019-09-13,1,0.1
2019-09-13,2,0.0972972972972973
2019-09-13,3,0.0945945945945946
2019-09-13,4,0.0918918918918919
2019-09-13,5,0.0891891891891892
2019-09-13,6,0.0864864864864865
2019-09-13,7,0.0837837837837838
2019-09-13,8,0.0810810810810811
2019-09-13,9,0.0783783783783784
2019-09-13,10,0.0756756756756757
2019-09-13,11,0.072972972972973
2019-09-13,12,0.0702702702702703
2019-09-13,13,0.0675675675675676
2019-09-13,14,0.0648648648648649
2019-09-13,15,0.0621621621621622
2019-09-13,16,0.0594594594594595
2019-09-13,17,0.0567567567567568
2019-09-13,18,0.0540540540540541
2019-09-13,19,0.0513513513513514
2019-09-13,20,0.0486486486486487
2019-09-13,21,0.0459459459459459
2019-09-13,22,0.0432432432432432
2019-09-13,23,0.0405405405405405
2019-09-14,0,0.0378378378378378
2019-09-14,1,0.0351351351351351
2019-09-14,2,0.0324324324324324
2019-09-14,3,0.0297297297297297
2019-09-14,4,0.027027027027027
2019-09-14,5,0.0243243243243243
2019-09-14,6,0.0216216216216216
2019-09-14,7,0.0189189189189189
2019-09-14,8,0.0162162162162162
2019-09-14,9,0.0135135135135135
2019-09-14,10,0.0108108108108108
2019-09-14,11,0.00810810810810811
2019-09-14,12,0.00540540540540541
2019-09-14,13,0.0027027027027027
2019-09-14,14,0
2019-09-14,15,0.3
2019-09-14,16,0
2019-09-14,17,0
2019-09-14,18,0
2019-09-14,19,0
2019-09-14,20,0
2019-09-14,21,0
2019-09-14,22,0.00112994350282486
2019-09-14,23,0.00225988700564972
2019-09-15,0,0.00338983050847458
2019-09-15,1,0.00451977401129944
2019-09-15,2,0.00564971751412429
2019-09-15,3,0.00677966101694915
2019-09-15,4,0.00790960451977401
2019-09-15,5,0.00903954802259887
2019-09-15,6,0.0101694915254237
2019-09-15,7,0.0112994350282486
2019-09-15,8,0.0124293785310734
2019-09-15,9,0.0135593220338983
2019-09-15,10,0.0146892655367232
2019-09-15,11,0.015819209039548
2019-09-15,12,0.0169491525423729
2019-09-15,13,0.0180790960451977
2019-09-15,14,0.0192090395480226
2019-09-15,15,0.0203389830508475
2019-09-15,16,0.0214689265536723
2019-09-15,17,0.0225988700564972
2019-09-15,18,0.023728813559322
2019-09-15,19,0.0248587570621469
2019-09-15,20,0.0259887005649718
2019-09-15,21,0.0271186440677966
2019-09-15,22,0.0282485875706215
2019-09-15,23,0.0293785310734463
2019-09-16,0,0.0305084745762712
2019-09-16,1,0.0316384180790961
2019-09-16,2,0.0327683615819209
2019-09-16,3,0.0338983050847458
2019-09-16,4,0.0350282485875706
2019-09-16,5,0.0361581920903955
2019-09-16,6,0.0372881355932203
2019-09-16,7,0.0384180790960452
2019-09-16,8,0.0395480225988701
2019-09-16,9,0.0406779661016949
2019-09-16,10,0.0418079096045198
2019-09-16,11,0.0429378531073446
2019-09-16,12,0.0440677966101695
2019-09-16,13,0.0451977401129944
2019-09-16,14,0.0463276836158192
2019-09-16,15,0.0474576271186441
2019-09-16,16,0.0485875706214689
2019-09-16,17,0.0497175141242938
2019-09-16,18,0.0508474576271186
2019-09-16,19,0.0519774011299435
2019-09-16,20,0.0531073446327684
2019-09-16,21,0.0542372881355932
2019-09-16,22,0.0553672316384181
2019-09-16,23,0.0564971751412429
2019-09-17,0,0.0576271186440678
2019-09-17,1,0.0587570621468927
2019-09-17,2,0.0598870056497175
2019-09-17,3,0.0610169491525424
2019-09-17,4,0.0621468926553672
2019-09-17,5,0.0632768361581921
2019-09-17,6,0.0644067796610169
2019-09-17,7,0.0655367231638418
2019-09-17,8,0.0666666666666667
2019-09-17,9,0.0677966101694915
2019-09-17,10,0.0689265536723164
2019-09-17,11,0.0700564971751412
2019-09-17,12,0.0711864406779661
2019-09-17,13,0.072316384180791
2019-09-17,14,0.0734463276836158
2019-09-17,15,0.0745762711864407
2019-09-17,16,0.0757062146892655
2019-09-17,17,0.0768361581920904
2019-09-17,18,0.0779661016949153
2019-09-17,19,0.0790960451977401
2019-09-17,20,0.080225988700565
2019-09-17,21,0.0813559322033898
2019-09-17,22,0.0824858757062147
2019-09-17,23,0.0836158192090395
2019-09-18,0,0.0847457627118644
2019-09-18,1,0.0858757062146893
2019-09-18,2,0.0870056497175141
2019-09-18,3,0.088135593220339
2019-09-18,4,0.0892655367231638
2019-09-18,5,0.0903954802259887
2019-09-18,6,0.0915254237288136
2019-09-18,7,0.0926553672316384
2019-09-18,8,0.0937853107344633
2019-09-18,9,0.0949152542372881
2019-09-18,10,0.096045197740113
2019-09-18,11,0.0971751412429379
2019-09-18,12,0.0983050847457627
2019-09-18,13,0.0994350282485876
2019-09-18,14,0.100564971751412
2019-09-18,15,0.101694915254237
2019-09-18,16,0.102824858757062
2019-09-18,17,0.103954802259887
2019-09-18,18,0.105084745762712
2019-09-18,19,0.106214689265537
2019-09-18,20,0.107344632768362
2019-09-18,21,0.108474576271186
2019-09-18,22,0.109604519774011
2019-09-18,23,0.110734463276836
2019-09-19,0,0.111864406779661
2019-09-19,1,0.112994350282486
2019-09-19,2,0.114124293785311
2019-09-19,3,0.115254237288136
2019-09-19,4,0.11638418079096
2019-09-19,5,0.117514124293785
2019-09-19,6,0.11864406779661
2019-09-19,7,0.119774011299435
2019-09-19,8,0.12090395480226
2019-09-19,9,0.122033898305085
2019-09-19,10,0.12316384180791
2019-09-19,11,0.124293785310734
2019-09-19,12,0.125423728813559
2019-09-19,13,0.126553672316384
2019-09-19,14,0.127683615819209
2019-09-19,15,0.128813559322034
2019-09-19,16,0.129943502824859
2019-09-19,17,0.131073446327684
2019-09-19,18,0.132203389830508
2019-09-19,19,0.133333333333333
2019-09-19,20,0.134463276836158
2019-09-19,21,0.135593220338983
2019-09-19,22,0.136723163841808
2019-09-19,23,0.137853107344633
2019-09-20,0,0.138983050847458
2019-09-20,1,0.140112994350282
2019-09-20,2,0.141242937853107
2019-09-20,3,0.142372881355932
2019-09-20,4,0.143502824858757
2019-09-20,5,0.144632768361582
2019-09-20,6,0.145762711864407
2019-09-20,7,0.146892655367232
2019-09-20,8,0.148022598870057
2019-09-20,9,0.149152542372881
2019-09-20,10,0.150282485875706
2019-09-20,11,0.151412429378531
2019-09-20,12,0.152542372881356
2019-09-20,13,0.153672316384181
2019-09-20,14,0.154802259887006
2019-09-20,15,0.155932203389831
2019-09-20,16,0.157062146892655
2019-09-20,17,0.15819209039548
2019-09-20,18,0.159322033898305
2019-09-20,19,0.16045197740113
2019-09-20,20,0.161581920903955
2019-09-20,21,0.16271186440678
2019-09-20,22,0.163841807909605
2019-09-20,23,0.164971751412429
2019-09-21,0,0.166101694915254
2019-09-21,1,0.167231638418079
2019-09-21,2,0.168361581920904
2019-09-21,3,0.169491525423729
2019-09-21,4,0.170621468926554
2019-09-21,5,0.171751412429379
2019-09-21,6,0.172881355932203
2019-09-21,7,0.174011299435028
2019-09-21,8,0.175141242937853
2019-09-21,9,0.176271186440678
2019-09-21,10,0.177401129943503
2019-09-21,11,0.178531073446328
2019-09-21,12,0.179661016949153
2019-09-21,13,0.180790960451977
2019-09-21,14,0.181920903954802
2019-09-21,15,0.183050847457627
2019-09-21,16,0.184180790960452
2019-09-21,17,0.185310734463277
2019-09-21,18,0.186440677966102
2019-09-21,19,0.187570621468927
2019-09-21,20,0.188700564971751
2019-09-21,21,0.189830508474576
2019-09-21,22,0.190960451977401
2019-09-21,23,0.192090395480226
2019-09-22,0,0.193220338983051
2019-09-22,1,0.194350282485876
2019-09-22,2,0.195480225988701
2019-09-22,3,0.196610169491525
2019-09-22,4,0.19774011299435
2019-09-22,5,0.198870056497175
2019-09-22,6,0.2
2019-09-22,7,0
2019-09-22,8,0
2019-09-22,9,0
2019-09-22,10,0
2019-09-22,11,0
2019-09-22,12,0
2019-09-22,13,0
2019-09-22,14,0
2019-09-22,15,0.1
2019-09-22,16,0.1
2019-09-22,17,0
2019-09-22,18,0
2019-09-22,19,0
2019-09-22,20,0.0115555555555556
2019-09-22,21,0.0231111111111111
2019-09-22,22,0.0346666666666667
2019-09-22,23,0.0462222222222222
2019-09-23,0,0.0577777777777778
2019-09-23,1,0.0693333333333333
2019-09-23,2,0.0808888888888889
2019-09-23,3,0.0924444444444445
2019-09-23,4,0.104
2019-09-23,5,0.115555555555556
2019-09-23,6,0.127111111111111
2019-09-23,7,0.138666666666667
2019-09-23,8,0.150222222222222
2019-09-23,9,0.161777777777778
2019-09-23,10,0.173333333333333
2019-09-23,11,0.184888888888889
2019-09-23,12,0.196444444444444
2019-09-23,13,0.208
2019-09-23,14,0.219555555555556
2019-09-23,15,0.231111111111111
2019-09-23,16,0.242666666666667
2019-09-23,17,0.254222222222222
2019-09-23,18,0.265777777777778
2019-09-23,19,0.277333333333333
2019-09-23,20,0.288888888888889
2019-09-23,21,0.300444444444444
2019-09-23,22,0.312
2019-09-23,23,0.323555555555556
2019-09-24,0,0.335111111111111
2019-09-24,1,0.346666666666667
2019-09-24,2,0.358222222222222
2019-09-24,3,0.369777777777778
2019-09-24,4,0.381333333333333
2019-09-24,5,0.392888888888889
2019-09-24,6,0.404444444444444
2019-09-24,7,0.416
2019-09-24,8,0.427555555555556
2019-09-24,9,0.439111111111111
2019-09-24,10,0.450666666666667
2019-09-24,11,0.462222222222222
2019-09-24,12,0.473777777777778
2019-09-24,13,0.485333333333333
2019-09-24,14,0.496888888888889
2019-09-24,15,0.508444444444444
2019-09-24,16,0.52
2019-09-24,17,0.531555555555556
2019-09-24,18,0.543111111111111
2019-09-24,19,0.554666666666667
2019-09-24,20,0.566222222222222
2019-09-24,21,0.577777777777778
2019-09-24,22,0.589333333333333
2019-09-24,23,0.600888888888889
2019-09-25,0,0.612444444444444
2019-09-25,1,0.624
2019-09-25,2,0.635555555555556
2019-09-25,3,0.647111111111111
2019-09-25,4,0.658666666666667
2019-09-25,5,0.670222222222222
2019-09-25,6,0.681777777777778
2019-09-25,7,0.693333333333333
2019-09-25,8,0.704888888888889
2019-09-25,9,0.716444444444444
2019-09-25,10,0.728
2019-09-25,11,0.739555555555556
2019-09-25,12,0.751111111111111
2019-09-25,13,0.762666666666667
2019-09-25,14,0.774222222222222
2019-09-25,15,0.785777777777778
2019-09-25,16,0.797333333333333
2019-09-25,17,0.808888888888889
2019-09-25,18,0.820444444444444
2019-09-25,19,0.832
2019-09-25,20,0.843555555555556
2019-09-25,21,0.855111111111111
2019-09-25,22,0.866666666666667
2019-09-25,23,0.878222222222222
2019-09-26,0,0.889777777777778
2019-09-26,1,0.901333333333333
2019-09-26,2,0.912888888888889
2019-09-26,3,0.924444444444445
2019-09-26,4,0.936
2019-09-26,5,0.947555555555556
2019-09-26,6,0.959111111111111
2019-09-26,7,0.970666666666667
2019-09-26,8,0.982222222222222
2019-09-26,9,0.993777777777778
2019-09-26,10,1.00533333333333
2019-09-26,11,1.01688888888889
2019-09-26,12,1.02844444444444
2019-09-26,13,1.04
2019-09-26,14,1.05155555555556
2019-09-26,15,1.06311111111111
2019-09-26,16,1.07466666666667
2019-09-26,17,1.08622222222222
2019-09-26,18,1.09777777777778
2019-09-26,19,1.10933333333333
2019-09-26,20,1.12088888888889
2019-09-26,21,1.13244444444444
2019-09-26,22,1.144
2019-09-26,23,1.15555555555556
2019-09-27,0,1.16711111111111
2019-09-27,1,1.17866666666667
2019-09-27,2,1.19022222222222
2019-09-27,3,1.20177777777778
2019-09-27,4,1.21333333333333
2019-09-27,5,1.22488888888889
2019-09-27,6,1.23644444444444
2019-09-27,7,1.248
2019-09-27,8,1.25955555555556
2019-09-27,9,1.27111111111111
2019-09-27,10,1.28266666666667
2019-09-27,11,1.29422222222222
2019-09-27,12,1.30577777777778
2019-09-27,13,1.31733333333333
2019-09-27,14,1.32888888888889
2019-09-27,15,1.34044444444444
2019-09-27,16,1.352
2019-09-27,17,1.36355555555556
2019-09-27,18,1.37511111111111
2019-09-27,19,1.38666666666667
2019-09-27,20,1.39822222222222
2019-09-27,21,1.40977777777778
2019-09-27,22,1.42133333333333
2019-09-27,23,1.43288888888889
2019-09-28,0,1.44444444444444
2019-09-28,1,1.456
2019-09-28,2,1.46755555555556
2019-09-28,3,1.47911111111111
2019-09-28,4,1.49066666666667
2019-09-28,5,1.50222222222222
2019-09-28,6,1.51377777777778
2019-09-28,7,1.52533333333333
2019-09-28,8,1.53688888888889
2019-09-28,9,1.54844444444444
2019-09-28,10,1.56
2019-09-28,11,1.57155555555556
2019-09-28,12,1.58311111111111
2019-09-28,13,1.59466666666667
2019-09-28,14,1.60622222222222
2019-09-28,15,1.61777777777778
2019-09-28,16,1.62933333333333
2019-09-28,17,1.64088888888889
2019-09-28,18,1.65244444444444
2019-09-28,19,1.664
2019-09-28,20,1.67555555555556
2019-09-28,21,1.68711111111111
2019-09-28,22,1.69866666666667
2019-09-28,23,1.71022222222222
2019-09-29,0,1.72177777777778
2019-09-29,1,1.73333333333333
2019-09-29,2,1.74488888888889
2019-09-29,3,1.75644444444444
2019-09-29,4,1.768
2019-09-29,5,1.77955555555556
2019-09-29,6,1.79111111111111
2019-09-29,7,1.80266666666667
2019-09-29,8,1.81422222222222
2019-09-29,9,1.82577777777778
2019-09-29,10,1.83733333333333
2019-09-29,11,1.84888888888889
2019-09-29,12,1.86044444444444
2019-09-29,13,1.872
2019-09-29,14,1.88355555555556
2019-09-29,15,1.89511111111111
2019-09-29,16,1.90666666666667
2019-09-29,17,1.91822222222222
2019-09-29,18,1.92977777777778
2019-09-29,19,1.94133333333333
2019-09-29,20,1.95288888888889
2019-09-29,21,1.96444444444444
2019-09-29,22,1.976
2019-09-29,23,1.98755555555556
2019-09-30,0,1.99911111111111
2019-09-30,1,2.01066666666667
2019-09-30,2,2.02222222222222
2019-09-30,3,2.03377777777778
2019-09-30,4,2.04533333333333
2019-09-30,5,2.05688888888889
2019-09-30,6,2.06844444444444
2019-09-30,7,2.08
2019-09-30,8,2.09155555555556
2019-09-30,9,2.10311111111111
2019-09-30,10,2.11466666666667
2019-09-30,11,2.12622222222222
2019-09-30,12,2.13777777777778
2019-09-30,13,2.14933333333333
2019-09-30,14,2.16088888888889
2019-09-30,15,2.17244444444444
2019-09-30,16,2.184
2019-09-30,17,2.19555555555556
2019-09-30,18,2.20711111111111
2019-09-30,19,2.21866666666667
2019-09-30,20,2.23022222222222
2019-09-30,21,2.24177777777778
2019-09-30,22,2.25333333333333
2019-09-30,23,2.26488888888889
2019-10-01,0,2.27644444444444
2019-10-01,1,2.288
2019-10-01,2,2.29955555555556
2019-10-01,3,2.31111111111111
2019-10-01,4,2.32266666666667
2019-10-01,5,2.33422222222222
2019-10-01,6,2.34577777777778
2019-10-01,7,2.35733333333333
2019-10-01,8,2.36888888888889
2019-10-01,9,2.38044444444444
2019-10-01,10,2.392
2019-10-01,11,2.40355555555556
2019-10-01,12,2.41511111111111
2019-10-01,13,2.42666666666667
2019-10-01,14,2.43822222222222
2019-10-01,15,2.44977777777778
2019-10-01,16,2.46133333333333
2019-10-01,17,2.47288888888889
2019-10-01,18,2.48444444444444
2019-10-01,19,2.496
2019-10-01,20,2.50755555555556
2019-10-01,21,2.51911111111111
2019-10-01,22,2.53066666666667
2019-10-01,23,2.54222222222222
2019-10-02,0,2.55377777777778
2019-10-02,1,2.56533333333333
2019-10-02,2,2.57688888888889
2019-10-02,3,2.58844444444444
2019-10-02,4,2.6
2019-10-02,5,2
2019-10-02,6,1.71428571428571
2019-10-02,7,1.42857142857143
2019-10-02,8,1.14285714285714
2019-10-02,9,0.857142857142857
2019-10-02,10,0.571428571428571
2019-10-02,11,0.285714285714286
2019-10-02,12,0
